,road,chainage,lrp,lat,lon,gap,type,name,avg_truck_AADT
281,N1,123.771,LRP126a,23.1866941,91.3212493,BS,Bridge,Bridge start,1566.6666666666667
282,N1,123.783,LRP126b,23.1866108,91.3212771,BE,Bridge,Bridge end,1566.6666666666667
283,N1,124.248,LRP127,23.1826382,91.3210827,,KmPost,Km post missing,1566.6666666666667
284,N1,124.862,LRP127a,23.1773604,91.3198049,,Culvert,Box culvert,1566.6666666666667
285,N1,125.377,LRP128,23.172916,91.3205271,,KmPost,Ctg 133 km,1566.6666666666667
286,N1,125.923,LRP128a,23.1681382,91.3213604,BS,Bridge,Bridge start,1566.6666666666667
287,N1,125.937,LRP128b,23.1680549,91.3213604,BE,Bridge,Bridge end,1566.6666666666667
288,N1,126.377,LRP129,23.1641389,91.3214993,,KmPost,Km post missing,1566.6666666666667
289,N1,127.169,LRP129a,23.1571667,91.3224993,,Culvert,Box culvert,1566.6666666666667
290,N1,127.377,LRP130,23.1554167,91.3232771,,KmPost,Km post missing,1566.6666666666667
291,N1,128.009,LRP130a,23.1496941,91.3254993,,"SideRoad,Right",Road to Nangolhat (Z1048),1566.6666666666667
292,N1,128.278,LRP130b,23.1480274,91.3264993,,Culvert,Box culvert,1566.6666666666667
293,N1,128.377,LRP131,23.1471663,91.3266938,,KmPost,Km post missing,1566.6666666666667
294,N1,128.798,LRP131a,23.1433886,91.326666,,Culvert,Box culvert,1566.6666666666667
295,N1,129.377,LRP132,23.1382219,91.3263049,,KmPost,Km post missing,1566.6666666666667
296,N1,129.479,LRP132a,23.1374163,91.3264716,,Culvert,Box culvert,1566.6666666666667
297,N1,130.377,LRP133,23.1295827,91.3284993,,KmPost,Km post missing,1566.6666666666667
298,N1,130.447,LRP133a,23.1290827,91.3287216,,Culvert,Box culvert,1566.6666666666667
299,N1,131.122,LRP133b,23.1234993,91.3311382,,Culvert,Box culvert,1566.6666666666667
300,N1,131.377,LRP134,23.1213327,91.3320549,,KmPost,Km post missing,1566.6666666666667
301,N1,131.625,LRP134a,23.1193049,91.3329993,,Culvert,Box culvert,1566.6666666666667
302,N1,131.653,LRP135,23.1191382,91.3330827,,KmPost,"Ctg 127 km,Feni 16 km",1566.6666666666667
303,N1,132.653,LRP136,23.1113611,91.3378052,,KmPost,Km post missing,1566.6666666666667
304,N1,132.728,LRP136a,23.1108056,91.3381386,,Culvert,Box culvert,1566.6666666666667
305,N1,133.448,LRP136b,23.1051111,91.3413608,,Culvert,Box culvert,1566.6666666666667
306,N1,133.653,LRP137,23.1035,91.3422497,,KmPost,Km post missing,1566.6666666666667
307,N1,134.021,LRP137a,23.1005833,91.3437774,,Culvert,Box culvert,1566.6666666666667
308,N1,134.571,LRP137b,23.0961941,91.3461108,,Culvert,Box culvert,1566.6666666666667
309,N1,134.653,LRP138,23.095583,91.3464441,,KmPost,Km post missing,1566.6666666666667
310,N1,135.341,LRP138a,23.0901108,91.3494163,,Culvert,Box culvert,1566.6666666666667
311,N1,135.653,LRP139,23.0876108,91.3508889,,KmPost,Km post missing,1566.6666666666667
312,N1,135.998,LRP139a,23.0849719,91.3524722,,Culvert,Box culvertt,1566.6666666666667
313,N1,136.525,LRP139b,23.0808049,91.3548611,BS,Bridge,Bridge start,1566.6666666666667
314,N1,136.542,LRP139c,23.0806938,91.3549444,BE,Bridge,Bridge end,1566.6666666666667
315,N1,136.735,LRP140,23.0792493,91.3558333,,KmPost,Ctg 122 km,1566.6666666666667
316,N1,137.501,LRP140a,23.0732493,91.3594167,,Culvert,Box culvert,1566.6666666666667
317,N1,137.735,LRP141,23.0712493,91.3599722,,KmPost,Km post missing,1566.6666666666667
318,N1,138.01,LRP141a,23.0688604,91.3607222,,Others / Others,Start of Feni road Division / Start of Feni road Division,1566.6666666666667
319,N1,138.621,LRP141b,23.0636944,91.3616389,,Culvert,Box Culvert,1566.6666666666667
320,N1,138.639,LRP142,23.0635278,91.3616389,,KmPost,Ctg 103 km,1566.6666666666667
321,N1,138.869,LRP142a,23.0614722,91.3616667,,"SideRoad,Right",Road to Karerhat (Z1031),1566.6666666666667
322,N1,139.751,LRP143,23.0538611,91.3637222,,KmPost,Ctg 102 km,1566.6666666666667
323,N1,140.251,LRP143a,23.0479441,91.3651389,,CrossRoad,Z1031,1566.6666666666667
324,N1,140.772,LRP144,23.0449719,91.3653611,,KmPost,Ctg 101 km,2133.0
325,N1,140.968,LRP144a,23.0427774,91.3654444,,Culvert,Box culvert,2133.0
326,N1,141.304,LRP144b,23.0398052,91.3656111,,RailRoadCrossing,Rail Road Crossing,2133.0
327,N1,141.772,LRP145,23.0360274,91.36575,,KmPost,Km post missing,2133.0
328,N1,142.507,LRP145a,23.029416,91.3656389,,Culvert,Box culvert,2133.0
329,N1,142.794,LRP146,23.0269716,91.3655,,KmPost,"Ctg 99 km,Feni 3 km",2133.0
330,N1,143.034,LRP146a,23.0248327,91.3655278,,"SideRoad,Right",Road to Biroli (Z1030),2133.0
331,N1,143.795,LRP147,23.0193604,91.3697771,,KmPost,"Ctg 98 km,Feni 2 km",2324.0
332,N1,143.946,LRP147a,23.0185271,91.3708327,,Culvert,Box culvert,2324.0
333,N1,144.67,LRP147b,23.0140833,91.3759716,,Culvert,Box culvert,2324.0
334,N1,144.795,LRP148,23.0132778,91.3769438,,KmPost,Km post missing,2324.0
335,N1,145.409,LRP148a,23.0095556,91.3813604,,CrossRoad / KmPost,Intersection with N104 / Km post missing,2324.0
336,N1,146.816,LRP150,23.0018889,91.3920552,,KmPost,Ctg 95 km,2481.0
337,N1,147.816,LRP151,22.9963886,91.3998052,,KmPost,Km post missing,2481.0
338,N1,147.901,LRP151a,22.9961941,91.4005,BS,Bridge,Bridge start,2481.0
339,N1,147.924,LRP151b,22.9960552,91.4006667,BE,Bridge,Bridge end,2481.0
340,N1,148.841,LRP152,22.9906941,91.4072222,,KmPost,"Ctg 93 km,Lalpole 1 km",2481.0
341,N1,149.289,LRP152a,22.9877774,91.41,,"SideRoad,Left",Road to Feni Town (Z1034),2481.0
342,N1,149.585,LRP152b,22.9858886,91.4120556,,"SideRoad,Right",Road to Sonagazi (Z1034),2187.0
343,N1,149.841,LRP153,22.9842219,91.4137222,,KmPost,Ctg 91 km,2187.0
344,N1,150.892,LRP154,22.9774438,91.4205827,,KmPost,Ctg 91 km,2187.0
345,N1,151.892,LRP155,22.9711382,91.4273882,,KmPost,Km post missing,2187.0
346,N1,152.892,LRP156,22.9663333,91.4356108,,KmPost,Km post missing,2187.0
347,N1,153.672,LRP156a,22.9624167,91.4416941,BS,Bridge,Bridge start,2187.0
348,N1,153.781,LRP156b,22.9618056,91.4424997,BE,Bridge,Bridge end,2187.0
349,N1,153.892,LRP157,22.9611667,91.4433886,,KmPost,Km post missing,2187.0
350,N1,154.935,LRP158,22.9561389,91.4517778,,KmPost,Ctg 87 km,2187.0
351,N1,155.935,LRP159,22.9514444,91.4600278,,KmPost,Km post missing,2187.0
352,N1,156.947,LRP160,22.9479997,91.4689993,,KmPost,"Ctg 85 km,Bairyahat 10 km",2187.0
353,N1,157.685,LRP160a,22.9483608,91.4761382,,"SideRoad,Left",Road to Mounshirhat (Z1081),2187.0
354,N1,157.947,LRP161,22.9484997,91.4786938,,KmPost,Km post missing,2481.0
355,N1,158.955,LRP162,22.9497497,91.4883608,,KmPost,Ctg 83 km,2481.0
356,N1,159.955,LRP163,22.9497774,91.4980274,,KmPost,Km post missing,2481.0
357,N1,160.243,LRP163a,22.9496663,91.5007778,BS,Bridge,Bridge start,2481.0
358,N1,160.454,LRP163b,22.949583,91.5027778,BE,Bridge,Bridge end,2481.0
359,N1,160.963,LRP164,22.9482774,91.50725,,KmPost,Ctg 81 kkm,2481.0
360,N1,161.582,LRP164a,22.9439441,91.5108611,,"SideRoad,Left",Road to Chhagalnaiya (Z1032),2481.0
361,N1,161.963,LRP165,22.940833,91.5124444,,KmPost,Km post missing,1764.3333333333333
362,N1,162.963,LRP166,22.9329716,91.5172216,,KmPost,Km post missing,1764.3333333333333
363,N1,163.963,LRP167,22.9248882,91.5213327,,KmPost,Km post missing,1764.3333333333333
364,N1,164.963,LRP168,22.9167216,91.5253882,,KmPost,Km post missing,1764.3333333333333
365,N1,165.097,LRP168a,22.9156667,91.5259438,BS,Bridge,Bridge start,1764.3333333333333
366,N1,165.325,LRP168b,22.9138056,91.5268604,BE,Bridge / Bridge,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,1764.3333333333333
367,N1,165.963,LRP169,22.9085833,91.5294993,,KmPost,Km post missing,1764.3333333333333
368,N1,166.427,LRP169a,22.9046667,91.5314438,,Culvert,Box culvert,1764.3333333333333
369,N1,166.963,LRP170,22.9003333,91.5333608,,KmPost,Km post missing,1764.3333333333333
370,N1,167.046,LRP170a,22.8994441,91.5336108,,Others,End of Bituminous Pavment,1764.3333333333333
371,N1,167.683,LRP170b,22.8939997,91.5346941,,"SideRoad,Left",Road to Karerhat (R151),1764.3333333333333
372,N1,167.796,LRP170c,22.8929719,91.5350274,,Others,Start of Bituminious Pavement,1764.3333333333333
373,N1,167.9,LRP170d,22.8921663,91.5353052,,Culvert,Box culvert,1764.3333333333333
374,N1,167.963,LRP171,22.8916386,91.5354719,,KmPost,Km post missing,1764.3333333333333
375,N1,168.963,LRP172,22.8829993,91.5381663,,KmPost / Culvert,Km post missing / Box culvert,1764.3333333333333
376,N1,169.878,LRP172b,22.875166,91.5407219,,Culvert,Box culvert,1764.3333333333333
377,N1,169.963,LRP173,22.8744438,91.5409719,,KmPost,Km post missing,1764.3333333333333
378,N1,170.125,LRP173a,22.8731382,91.5414441,,Culvert,Box culvert,1764.3333333333333
379,N1,170.681,LRP173b,22.868416,91.5431663,,Culvert,Box culvert,1764.3333333333333
380,N1,170.963,LRP174,22.8661111,91.5439997,,KmPost,Km post missing,1764.3333333333333
381,N1,171.539,LRP174a,22.86111772310757,91.54512584501992,,Culvert,Box culvert,1764.3333333333333
382,N1,171.716,LRP174b,22.8595833,91.5454719,,Culvert,Box culvert,1764.3333333333333
383,N1,171.963,LRP175,22.8575556,91.5456386,,KmPost,Km post missing,1764.3333333333333
384,N1,172.128,LRP175a,22.856,91.5457219,,Culvert,Box culvert,1764.3333333333333
385,N1,172.241,LRP175b,22.8550556,91.545833,,Culvert,Box culvert,1764.3333333333333
386,N1,172.963,LRP176,22.8486663,91.5463608,,KmPost,Km post missing,1764.3333333333333
387,N1,172.98,LRP176a,22.8485274,91.5463886,BS,Bridge,Bridge start,1764.3333333333333
388,N1,172.99,LRP176b,22.8484441,91.5464163,BE,Bridge,Bridge end,1764.3333333333333
389,N1,173.37,LRP176c,22.8452219,91.5475274,,Culvert,Box culvert,1764.3333333333333
390,N1,173.61,LRP176d,22.8432497,91.5482219,,Culvert,Box culvert,1764.3333333333333
391,N1,173.963,LRP177,22.8401941,91.5490552,,KmPost,Km post missing,1764.3333333333333
392,N1,174.277,LRP177a,22.8372497,91.5492497,,Culvert,Pipe culvert,1764.3333333333333
393,N1,174.963,LRP178,22.8313882,91.5503611,,KmPost,Km post missing,1764.3333333333333
394,N1,175.835,LRP178a,22.8239438,91.5528333,,Culvert,Box culvert,1764.3333333333333
395,N1,175.963,LRP179,22.8228049,91.5531389,,KmPost,Km post missing,1764.3333333333333
396,N1,176.963,LRP180,22.8141389,91.5555833,,KmPost,Km post missing,1764.3333333333333
397,N1,177.303,LRP180a,22.8110556,91.5563889,,Culvert,Box culvert,1764.3333333333333
398,N1,177.709,LRP180b,22.808,91.5579167,,Culvert,Box culvert,1764.3333333333333
399,N1,177.961,LRP180c,22.8059722,91.5589167,,Culvert,Box culvert,1764.3333333333333
400,N1,177.963,LRP181,22.8059444,91.5589167,,KmPost,Km post missing,1764.3333333333333
401,N1,178.118,LRP181a,22.8045833,91.5591111,,Culvert,Box culvert,1764.3333333333333
402,N1,178.963,LRP182,22.7974719,91.5613611,,KmPost,Km post missing,1764.3333333333333
403,N1,179.456,LRP182a,22.7934163,91.5633333,,Culvert,Box Culvert,1764.3333333333333
404,N1,179.928,LRP182b,22.7896108,91.5654444,,Culvert,Box culvert,1764.3333333333333
405,N1,179.963,LRP183,22.7893608,91.5655833,,KmPost,Km post missing,1764.3333333333333
406,N1,180.957,LRP183a,22.7813327,91.5695271,,Bridge,Bridge start,1764.3333333333333
407,N1,180.963,LRP184,22.7812216,91.5695827,,KmPost,Km post missing,1764.3333333333333
408,N1,180.978,LRP184a,22.7811382,91.5696382,,Bridge,Bridge end,1764.3333333333333
409,N1,181.464,LRP184b,22.7771104,91.5713327,,"SideRoad,Left",Road to Narayanhat (Z1021),1764.3333333333333
410,N1,181.939,LRP184c,22.7732771,91.5733604,,Culvert,Box culvert,1764.3333333333333
411,N1,181.963,LRP185,22.7730271,91.5734716,,KmPost,Km post missing,1764.3333333333333
412,N1,182.432,LRP185a,22.7693604,91.5756104,,Culvert,Box culvert,1764.3333333333333
413,N1,182.434,LRP185b,22.7661944,91.5779993,,Culvert,Box culvert,1764.3333333333333
414,N1,182.963,LRP186,22.7654722,91.5785549,,KmPost,Km post missing,1764.3333333333333
415,N1,183.416,LRP186a,22.7621944,91.5811382,,Culvert,Box culvert,1764.3333333333333
416,N1,183.963,LRP187,22.7585278,91.5845274,,KmPost,Km post missing,1764.3333333333333
417,N1,184.783,LRP187a,22.7526389,91.5893608,BS,Bridge,Bridge start,1764.3333333333333
418,N1,184.806,LRP187b,22.7525,91.5894719,BE,Bridge,Bridge end,1764.3333333333333
419,N1,184.963,LRP188,22.7513333,91.5903608,,KmPost,Km post missing,1764.3333333333333
420,N1,185.195,LRP188a,22.7496386,91.5916386,,Culvert,Box culvert,1764.3333333333333
421,N1,185.963,LRP189,22.7435552,91.5949163,,KmPost,Km post missing,1764.3333333333333
422,N1,185.995,LRP189a,22.7433052,91.5950274,,Culvert,Box culvert,1764.3333333333333
423,N1,186.963,LRP190,22.7349997,91.5979441,,KmPost,Km post missing,1764.3333333333333
424,N1,186.975,LRP190a,22.7349163,91.5979719,,Culvert,Box culvert,1764.3333333333333
425,N1,187.963,LRP191,22.7263882,91.6007778,,KmPost,Km post missing,1764.3333333333333
426,N1,188.502,LRP191a,22.7221104,91.6030833,,Culvert,Box culvert,1764.3333333333333
427,N1,188.963,LRP192,22.7185549,91.6053056,,KmPost,Km post missing,1764.3333333333333
428,N1,189.223,LRP192a,22.7165556,91.6065556,,Culvert,Box culvert,1764.3333333333333
429,N1,189.298,LRP192b,22.716,91.6069167,,Culvert,Box culvert,1764.3333333333333
430,N1,189.513,LRP193,22.7143889,91.6079444,,KmPost,"Ctg 52 km,Sitakhada 12 km",1764.3333333333333
431,N1,189.769,LRP193a,22.7124167,91.6090556,,Culvert,Box culvert,1764.3333333333333
432,N1,190.376,LRP193b,22.7076111,91.6118056,,Culvert,Box Culvert,1764.3333333333333
433,N1,190.513,LRP194,22.7065556,91.6123611,,KmPost,Km post missing,1764.3333333333333
434,N1,190.581,LRP194a,22.706,91.6126944,,Culvert,Box culvert,1764.3333333333333
435,N1,190.923,LRP194b,22.7033056,91.6142222,,Culvert,Box culvert,1764.3333333333333
436,N1,191.304,LRP194c,22.7002222,91.6157778,,Culvert,Box culvert,1764.3333333333333
437,N1,191.524,LRP195,22.6984997,91.616666,,KmPost,"Ctg 50 km,Sitakanda 10 km",1764.3333333333333
438,N1,192.308,LRP195a,22.6919719,91.6198604,,Culvert,Box culvert,1764.3333333333333
439,N1,192.524,LRP196,22.6904163,91.6205271,,KmPost,Km post missing,1764.3333333333333
440,N1,192.622,LRP196a,22.689583,91.6208327,,Culvert,Box culvert,1764.3333333333333
441,N1,193.166,LRP196b,22.685083,91.6228327,,Culvert,Box culvert,1764.3333333333333
442,N1,193.483,LRP197,22.6825549,91.6241938,,KmPost,"Ctg 48 km,Sitakanda 8 km",1764.3333333333333
443,N1,194.153,LRP197a,22.6769438,91.6268327,,Culvert,Box culvert,1764.3333333333333
444,N1,194.384,LRP197b,22.6751382,91.6274438,,Culvert,Box culvert,1764.3333333333333
445,N1,194.483,LRP198,22.6743049,91.6277493,,KmPost,Km post missing,1764.3333333333333
446,N1,194.603,LRP198a,22.6733049,91.6280827,,"SideRoad,Left",Road to Haidchokia (Z1086),1764.3333333333333
447,N1,194.734,LRP198b,22.6722493,91.6285271,,Culvert,Box culvert,2401.6666666666665
448,N1,195.24,LRP198c,22.6678604,91.6301104,,Culvert,Box culvert,2401.6666666666665
449,N1,195.61,LRP199,22.6649167,91.6315549,,KmPost,"Ctg 46 km,Sitakanda 6 km",2401.6666666666665
450,N1,195.748,LRP199a,22.6638333,91.6321382,,Culvert,Box culvert,2401.6666666666665
451,N1,196.288,LRP199b,22.6596667,91.6347219,,Culvert,Box culvert,2401.6666666666665
452,N1,196.61,LRP200,22.6571389,91.636333,,KmPost,Km post missing,2401.6666666666665
453,N1,196.967,LRP200a,22.6543889,91.6381386,,Culvert,Box culvert,2401.6666666666665
454,N1,197.176,LRP200b,22.6527778,91.6391663,,Culvert,Box culvert,2401.6666666666665
455,N1,197.587,LRP201,22.6494997,91.640833,,KmPost,"Ctg 44 km,Sitakanda 4 km",2401.6666666666665
456,N1,197.654,LRP201a,22.6489997,91.6411108,,Culvert,Box culvert,2401.6666666666665
457,N1,198.117,LRP201b,22.6452774,91.6430552,,Culvert,Box culvert,2401.6666666666665
458,N1,198.587,LRP202,22.641583,91.6451108,,KmPost,Km post missing,2401.6666666666665
459,N1,199.561,LRP202a,22.6338608,91.6494719,,Culvert,Box culvert,2401.6666666666665
460,N1,199.648,LRP203,22.6330827,91.649833,,KmPost,"Ctg 42 km,Sitakanda 2 km",2401.6666666666665
461,N1,199.783,LRP203a,22.6320271,91.6503889,,Culvert,Box culvert,2401.6666666666665
462,N1,200.565,LRP203b,22.625916,91.6541389,,Culvert,Box culvert,2401.6666666666665
463,N1,200.648,LRP204,22.6252216,91.6545278,,KmPost,Km post missing,2401.6666666666665
464,N1,200.867,LRP204a,22.6234716,91.6553056,,Culvert,Box culvert,2401.6666666666665
465,N1,201.2,LRP204b,22.6206938,91.6563611,,Culvert,Box culvert,2401.6666666666665
466,N1,201.363,LRP204c,22.6194993,91.6568889,BS,Bridge,Bridge start,2401.6666666666665
467,N1,201.383,LRP204d,22.6180271,91.6578333,BE,Bridge / Culvert,Bridge end / Box culvert,2401.6666666666665
468,N1,201.636,LRP204f,22.6175271,91.65825,,Culvert,Box culvert,2401.6666666666665
469,N1,201.727,LRP205,22.6169716,91.65875,,KmPost,"Ctg 40 km,Sitakanda 0 km",2401.6666666666665
470,N1,201.743,LRP205a,22.6168604,91.6588611,,Culvert,Box culvert,2401.6666666666665
471,N1,202.355,LRP205b,22.6123889,91.6622222,,Culvert,Box culvert,2401.6666666666665
472,N1,202.727,LRP206,22.6094444,91.6638333,,KmPost,Km post missing,2401.6666666666665
473,N1,202.799,LRP206a,22.6088889,91.6641111,,Culvert,Box culvert,2401.6666666666665
474,N1,203.751,LRP207,22.6015833,91.6688327,,KmPost,Ctg 38 km,2401.6666666666665
475,N1,203.881,LRP207a,22.601,91.6692771,,Culvert,Box culvert,2401.6666666666665
476,N1,203.996,LRP207b,22.6000556,91.6699438,,Culvert,Box culvert,2401.6666666666665
477,N1,204.045,LRP207c,22.5994441,91.6703049,,Culvert,Box culvert,2401.6666666666665
478,N1,204.726,LRP207d,22.5942219,91.6737771,,Culvert,Box culvert,2401.6666666666665
479,N1,204.751,LRP208,22.5939997,91.6738327,,KmPost,Km post missing,2401.6666666666665
480,N1,205.159,LRP208a,22.5907497,91.6754716,,Culvert,Box culvert,2401.6666666666665
481,N1,205.916,LRP209,22.584583,91.6780827,,KmPost,Info.Missing,2401.6666666666665
482,N1,206.033,LRP209a,22.5836663,91.6784716,BS,Bridge,Bridge start,2401.6666666666665
483,N1,206.059,LRP209b,22.5834997,91.6785827,BE,Bridge,Bridge end,2401.6666666666665
484,N1,206.402,LRP209c,22.580666,91.6799438,,"SideRoad,Left",Road to Katirhat (Z1087),2401.6666666666665
485,N1,206.733,LRP209d,22.5779438,91.6811382,,Culvert,Box culvert,2401.6666666666665
486,N1,206.916,LRP210,22.5763604,91.6818049,,KmPost,Km post missing,2401.6666666666665
487,N1,207.293,LRP210a,22.5731938,91.6830827,BS,Bridge,Bridge start,2401.6666666666665
488,N1,207.311,LRP210b,22.5730549,91.6831938,BE,Bridge,Bridge end,2401.6666666666665
489,N1,207.916,LRP211,22.5679716,91.6846941,,KmPost,Km post missing,2401.6666666666665
490,N1,208.094,LRP211a,22.5664722,91.6851663,,Culvert,Box culvert,2401.6666666666665
491,N1,208.369,LRP211b,22.5641389,91.6859163,BS,Bridge,Bridge start,2401.6666666666665
492,N1,208.383,LRP211c,22.564,91.6859441,BE,Bridge,Bridge end,2401.6666666666665
493,N1,208.6,LRP211d,22.5624722,91.6863608,,Culvert,Box culvert,2401.6666666666665
494,N1,208.916,LRP212,22.5594444,91.6872219,,KmPost,Km post missing,2401.6666666666665
495,N1,209.855,LRP213,22.5514167,91.6896941,,KmPost,Ctg 32 km,2401.6666666666665
496,N1,209.999,LRP213a,22.5503056,91.6902774,BS,Bridge,Bridge start,2401.6666666666665
497,N1,210.03,LRP213b,22.5501667,91.6903886,BE,Bridge,Bridge end,2401.6666666666665
498,N1,210.855,LRP214,22.5438886,91.6945274,,KmPost,Km post missing,2401.6666666666665
499,N1,210.974,LRP214a,22.5428608,91.6950274,,Culvert,Box culvert,2401.6666666666665
500,N1,211.856,LRP215,22.5354997,91.6979441,,KmPost,Ctg 30 km,2401.6666666666665
501,N1,211.946,LRP215a,22.5347774,91.698333,,Culvert,Box culvert,2401.6666666666665
502,N1,212.856,LRP216,22.5273049,91.7019444,,KmPost,Km post missing,2401.6666666666665
503,N1,213.813,LRP216a,22.519416,91.7053611,BS,Bridge,Bridge start,2401.6666666666665
504,N1,213.831,LRP216b,22.519265407228914,91.70540328072288,BE,Bridge,Bridge end,2401.6666666666665
505,N1,213.896,LRP217,22.5187216,91.7055556,,KmPost,Ctg 28 km,2401.6666666666665
506,N1,214.172,LRP217a,22.5165556,91.7065833,BS,Bridge,Bridge start,2401.6666666666665
507,N1,214.217,LRP217b,22.5161667,91.70675,BE,Bridge,Bridge end,2401.6666666666665
508,N1,214.399,LRP217c,22.5147222,91.7074444,,Culvert,Box culvert,2401.6666666666665
509,N1,214.593,LRP217d,22.5131389,91.7080833,BS,Bridge,Bridge start,2401.6666666666665
510,N1,214.634,LRP217e,22.5127778,91.7082222,BE,Bridge,Bridge end,2401.6666666666665
511,N1,214.896,LRP218,22.5106111,91.7090833,,KmPost,Km post missing,2401.6666666666665
512,N1,215.04,LRP218a,22.5094444,91.7096389,BS,Bridge,Bridge start,2401.6666666666665
513,N1,215.052,LRP218b,22.5093611,91.7096944,BE,Bridge,Bridge end,2401.6666666666665
514,N1,215.291,LRP218c,22.5074444,91.7105556,BS,Bridge,Bridge start,2401.6666666666665
515,N1,215.309,LRP218d,22.5073056,91.7106389,BE,Bridge,Bridge end,2401.6666666666665
516,N1,215.839,LRP218e,22.503,91.7128056,,Culvert,Box culvert,2401.6666666666665
517,N1,215.896,LRP219,22.5025556,91.7130556,,KmPost,Km post missing,2401.6666666666665
518,N1,216.581,LRP219a,22.4969163,91.7155556,BS,Bridge,Bridge start,2401.6666666666665
519,N1,216.6,LRP219b,22.4968052,91.7156389,BE,Bridge,Bridge end,2401.6666666666665
520,N1,216.896,LRP220,22.494583,91.7170827,,KmPost,Km post missing,2401.6666666666665
